"Lindo apartamento, novo, localizado na avenida da Saudade, esquina com o Parque do ovo, ótimo acabamento, contendo aproximadamente 100m2 de área útil, hall de entrada com lavabo, sala em 2 (dois) ambientes (sendo sala de estar e sala de jantar) com ar-condicionado e painel para TV, ampla varanda gourmet com churrasqueira, fechada com vidro retrátil e persiana rolo tela solar, hall de circulação com banheiro social, 3 (três) dormitórios (sendo um apartamento com sacada, ar-condicionado e todos com armário embutido), cozinha planejada estilo americana, área de serviço com armário, garagem para 2 (dois) carros e box de despejo.",imovel
"Excelente apartamento residencial, em edifício e bairro de alto padrão, contendo sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar), sacada gourmet com churrasqueira com linda vista, hall de circulação com banheiro social, 03 (três) dormitórios (sendo um apartamento, com armário embutido), cozinha planejada (estilo americana), área de serviços com armário embutido e garagem para 01(um) carro.",imovel
"Terreno no Jardim Itaipu com 150m² ideal para quem busca o financiamento do Minha Casa Minha Vida. Ele conta com uma localização privilegiada dentro do bairro, próximo a mercados e lanches, além de contar com o fácil acesso a avenida que liga os bairros ao centro da cidade.",imovel
"Apartamento residencial, em frente à faculdade Toledo, contendo sala de estar, hall de circulação com banheiro social, 02 (dois) dormitórios, cozinha estilo americana, área de serviço e vaga coberta para 01 (um) carro.",imovel
"TERRENO EM CONDOMÍNIO. Golden Village.

Área total de 525 metros quadrados.
Sendo 15 metros de frente por 35 metros de profundidade.
Excelente topografia e, localização dentro do condomínio. 
Condomínio de fácil acesso, contendo ótima área de lazer e, sistema de segurança.",imovel
"Barracão comercial, localizado próximo à Rodovia Raposo Tavares e paralelo ao Makro, contendo aproximadamente 117,62 de área construída, servida por 02 (dois) banheiros (sendo um adaptado para portadores de necessidades especiais).",imovel
"Ótimo apartamento residencial, pouco tempo de construção, perfeito estado de uso e conservação, contendo sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar) com ar-condicionado e sacada, hall de circulação com banheiro social, 02 (dois) dormitórios, cozinha planejada, área de serviço, banheiro para funcionária e garagem para 01 (um) carro.",imovel
"Apartamento residencial reformado, com piso em porcelanato, contendo sala de estar, hall de circulação com banheiro social, 02 (dois) dormitórios, cozinha com armário, área de serviço e garagem para 01 (um) carro.",imovel
"CASA TÉRREA  EM CONDOMÍNIO. 

Contendo garagem para 02 (dois) veículos, sala em dois ambientes (jantar e tv), cozinha planejada, 03 (três) dormitórios sendo 01 (um) suíte, todos com ar condicionados e (02) dois com armários embutidos, área de serviço, espaço gourmet climatizado.",imovel
"Excelente apartamento residencial, em edifício e bairro de alto padrão, contendo sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar), sacada gourmet com churrasqueira com linda vista, hall de circulação com banheiro social, 03 (três) dormitórios (sendo um apartamento), cozinha planejada (estilo americana), área de serviços com armário embutido e garagem para 01(um) carro.",imovel
"Terreno em condomínio fechado

Área 327,62m²
Topografia plana
Próximo a portaria",imovel
"Ampla sala dois (02) ambientes com ar-condicionado, lavabo, hall de circulação, três (03) dormitórios com ares-condicionados (sendo uma (01) suíte), banheiro social, cozinha com armários, área de serviço, área de lazer com balcão, pia, churrasqueira, dois (02) quartos e banheiro e três (03) vagas de garagem.
Espaço comercial na frente do imóvel com entrada independente.",imovel
"Ótima residência, localizada próximo ao jardim Paulista, em perfeito estado de uso e conservação, contendo garagem para 01 (um) carro com portão eletrônico, sala de estar, escritório, hall de circulação com banheiro social, 02 (dois) dormitórios (sendo uma suíte, com amplo closet, ambos dormitórios com ar-condicionado), cozinha planejada com cooktop e sugar e área de serviço. 
Será construído no imóvel, um espaço gourmet coberto, com churrasqueira.",imovel
"Belíssimo apartamento residencial, localizado em região nobre e prédio de alto padrão, contendo hall de entrada, sala de estar (com ampla sacada e cortina), sala de jantar, sala de TV (com sacada e cortina), hall de circulação com banheiro social, 02 (dois) dormitórios (sendo uma suíte, ambos com armário embutido, ar-condicionado, sacada e cortinas. Possibilidade de fazer o terceiro dormitório, fechando a sala de TV), cozinha planejada com fogão embutido e filtro, área de serviço com armário embutido, despejo, banheiro e garagem para 02 (dois) carros.",imovel
"RESIDÊNCIA (ASSOBRADADA) CONTENDO:

Excelente imóvel residencial, localizado em condomínio, com ótimo acabamento, salas: de visita e jantar contendo (painel e hack planejado para Tv, ar condicionado e  lustre), lavabo, uma (01) suíte (com armários planejados e, ar condicionado), cozinha planejada e, área de serviço (com armários planejados). Piso superior servido, sala íntima com sacada, um (01) dormitório e, banheiro. Área de lazer com espaço gourmet, churrasqueira, balcão, pia, fogão cooktop, piscina em azulejo com cascata, várias vagas de garagens.",imovel
"RESIDENCIA ASSOBRADADA.
Contendo Salas de estar, jantar, TV e jogos, adega, lavabo, escritóriobiblioteca, 01 suíte master (em anexo academia), 01 suíte com closet, 02 dormitórios Demi Suite (interligados por um banheiro), 02 cozinhas, despensa, dormitório e banheiro externo, oficina, despejo, lavanderia, vestiário com sauna, amplo espaço gourmet, varanda, piscina com cascata, sistema de segurança e, várias vagas de garagem.",imovel
"Excelente apartamento residencial, em edifício e bairro de alto padrão, contendo sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar), sacada gourmet com churrasqueira fechada com vidro retrátil, hall de circulação com banheiro social, 02 (dois) dormitórios (sendo um amplo apartamento, ambos com armário embutido e ar-condicionado), cozinha planejada (estilo americana), área de serviço com armário embutido e garagem para 01 (dois) carro.",imovel
"Excelente sala comercial, localizada num dos principais pontos da Avenida Washington Luiz, à poucos metros do Prudenshopping. Empreendimento em fase de acabamento, sala com aproximadamente 44m2 de área útil, servida por 01 (um) banheiro privativos e vaga de garagem para 01(um) carro.

- OBSERVAÇÕES: Sala NOVA (primeiro locatário);Empreendimento em fase de acabamento;

- PONTOS FORTES: Prudenshopping;Hospital da Criança - Unimed;Parque do Povo;Audace;",imovel
"Apartamento contendo sala de visita e jantar, 03 (três) dormitórios sendo 1 suíte com armários, hall de circulação com banheiro, cozinha planejada, área de serviço e 01 (uma) vaga de garagem.",imovel
"Excelente apartamento residencial, com fino acabamento, localizado em bairro de alto padrão, contendo ampla sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar) com sacada, lavabo, hall de circulação com banheiro social, 03 (três) dormitórios (sendo um apartamento, todos com armário embutido e todos com sacada), cozinha planejada, área de serviço aberta com dependência para funcionária (dormitório e banheiro) e garagem para 02 (dois) carros.

Proximidade

Frente ao Tênis Clube
Ao lado do colégio Cotiguara
Banco do Brasil
Prudenshopping
Supermercados Nagai
Parque do Povo


Observações 
 

Portaria 24h
Ótimo estado de Uso e conservação
Salão de Festas com Churrasqueira
Ambientes Amplos
Sacada em todos os ambientes",imovel
"APARTAMENTO RESIDÊNCIA CONTENDO:Sala ampla (sendo sala de estar e sala de jantar), hall de circulação com banheiro social, 03 (três) dormitórios (sendo (01) uma suíte com armário embutido, (01) um dormitório com armário embutido), cozinha com armários planejados, área de serviço com armário e uma  (01) vaga de garagem.Pontos Fortes  Condomínio contém um espaço de convivência em comum (gourmet) com churrasqueira, forno caipira, balcão, pia e banheiros.",imovel
"Ótimo apartamento residencial, REFORMADO, localizado numa das principais e mais valorizada área da cidade, frente para o parque do povo e a poucos metros da universidade Unoeste - Campus I, contendo sala de estar, 01 (um) dormitório com armário embutido, banheiro social, cozinha com armário, área de serviço com banheiro para funcionária e garagem para 01 (um) carro.

Proximidade 

Parque do Povo
Unoeste - Campus I
Receita Federal

Observações 
 

Portaria 24h
Salão de Festas
Espaço Gourmet com churrasqueira
Academia",imovel
"Apartamento residencial, localizado no condomínio Parque do Pássaros, contendo sala em 02 (dois) ambientes (sendo sala de estar e sala de jantar), hall de circulação com banheiro social, 03 (três) dormitórios (sendo um apartamento, com armário embutido), cozinha planejada, área de serviço e garagem para 01 (um) carro.",imovel
"Residência, contendo garagem para 02 (dois) carros e entrada para demais carros, sala de estar, hall de circulação com banheiro social, 03 (três) dormitórios, cozinha, área de serviço e amplo quintal.",imovel
"Excelente Oportunidade para Comprar  AT 228 m² - AC 68,4 m²
Residência Térrea Nova contendo: (02) duas vagas de garagem, Sala (pé direito duplo) integrada com a cozinha (com gabinete), (03) Três dormitórios (sendo uma suíte), hall de circulação com banheiro social (com gabinete), área de serviço e amplo quintal.",imovel
"Imóvel comercial, esquina com a avenida Washington Luiz, contendo rampa de acessibilidade, hall de entrada, ambiente para sala de espera e recepção, 03 (três) salas privativas (sendo duas com pia), banheiro adaptado para portadores de necessidades especiais, cozinha, área de serviço e quintal (com opção para estacionamento para 03 (três) carros.",imovel
"Sítio contendo 36,5 alqueires.",imovel
"Amplo apartamento, localizado numa das regiões mais nobres e coração da cidade, contendo sala em 02 (dois) ambientes (sala de estar e sala de jantar) com sacada, hall de circulação com banheiro social e roupeiro, 03 (três) dormitórios (sendo um apartamento, dois com armário embutido), cozinha planejada com mesa para refeição, despensa, área de serviço com quarto de despejo, banheiro e garagem para 01 (um) carro. ​",imovel
"TERRENO COMERCIAL.
Área total 269,75 metros, topografia plana, face sombra, de esquina e fácil acesso.Próximo de hospitais, faculdades, escola e diversos comércios.",imovel
"Terreno comercial, localizado próximo ao campus I da faculdade Unoeste e hospital HR, contendo aproximandamente 448 (quatrocentos e quanrenta e oito) m2 de área livre, servido por um banheiro. Ideal para estacionamento e lava jato.ProximidadeFaculdade Unoeste Campus I;Hospital HR;Observações  Ideal para estacionamento e lava jato;",imovel
"Amplo apartamento reformado, localizado no centro, contendo sala de estar com sacada, sala de jantar com estante embutida, hall de circulação com banheiro social, 02 (dois) dormitórios (sendo um apartamento, ambos com armário embutido), cozinha, área de serviço, dependência para funcionária (dormitório e banheiro).",imovel
"Ótimo apartamento residencial, em perfeito estado de uso e conservação, contendo sala em 02 (dois) ambientes  (sendo sala de estar e sala de jantar) com sacada e ar-condicionado, hall de circulação com banheiro social e roupeiro, 03 (três) dormitórios (sendo um apartamento com ar-condicionado, sacada e todos com armário embutido e ventilador de teto), cozinha planejada estilo americana (com mesa em granito embutido, geladeira, cooktop, sugar e forno elétrico), área de serviço e garagem para 01 (um) carro.",imovel
"APARTAMENTO RESIDENCIAL:

Ótimo apartamento residencial, localizado em edifício de alto padrão, contendo ampla sala em 03 (três) ambientes (sendo sala de estar, sala de jantar e sala de TV) com sacada, lavabo, hall de circulação, 03 (três) suítes (todas com armário embutido e duas com sacada), sala de almoço, cozinha planejada, área de serviço, dependência para empregada (dormitório e banheiro) e garagem para 02 (dois) carros.",imovel
